sentence_id,token_id,token,tag
767,4,tarpaulin,B-AID_RESOURCE
767,5,rolls,I-AID_RESOURCE
767,6,to,O
767,7,Nuku,B-LOCATION
767,8,',I-LOCATION
767,9,alofa,I-LOCATION
767,10,after,O
767,11,rainwater,O
767,12,contaminated,O
767,13,the,O
767,14,radio,B-INFRASTRUCTURE
767,15,repeater,I-INFRASTRUCTURE
767,16,.,O
768,0,Before,O
768,1,dawn,O
768,2,",",O
768,3,rockfall,B-DISASTER
768,4,cut,O
768,5,power,O
768,6,in,O
768,7,Kigali,B-LOCATION
768,8,while,O
768,9,Community,B-ORG
768,10,rescue,I-ORG
768,11,brigade,I-ORG
768,12,requested,O
768,13,search,B-AID_RESOURCE
768,14,drones,I-AID_RESOURCE
768,15,.,O
769,0,A,O
769,1,Cyclone,B-DISASTER
769,2,Vira,I-DISASTER
769,3,above,O
769,4,Suva,B-LOCATION
769,5,blocked,O
769,6,the,O
769,7,sewage,B-INFRASTRUCTURE
769,8,pump,I-INFRASTRUCTURE
769,9,",",O
769,10,leaving,O
769,11,dozens,B-CASUALTY
769,12,of,I-CASUALTY
769,13,children,I-CASUALTY
769,14,missing,I-CASUALTY
769,15,.,O
770,0,rockfall,B-DISASTER
770,1,froze,O
770,2,the,O
770,3,bus,B-INFRASTRUCTURE
770,4,terminal,I-INFRASTRUCTURE
770,5,near,O
770,6,La,B-LOCATION
770,7,Paz,I-LOCATION
770,8,",",O
770,9,delaying,O
770,10,solar,B-AID_RESOURCE
770,11,lamps,I-AID_RESOURCE
770,12,from,O
770,13,Aviation,B-ORG
770,14,Sans,I-ORG
770,15,Frontieres,I-ORG
770,16,.,O
771,0,After,O
771,1,the,O
771,2,debris,B-DISASTER
771,3,flow,I-DISASTER
771,4,",",O
771,5,the,O
771,6,rail,B-INFRASTRUCTURE
771,7,bridge,I-INFRASTRUCTURE
771,8,asked,O
771,9,Relief,B-ORG
771,10,International,I-ORG
771,11,for,O
771,12,water,B-AID_RESOURCE
771,13,bladders,I-AID_RESOURCE
771,14,.,O
772,0,In,O
772,1,Nuku,B-LOCATION
772,2,',I-LOCATION
772,3,alofa,I-LOCATION
772,4,",",O
772,5,Community,B-ORG
772,6,rescue,I-ORG
772,7,brigade,I-ORG
772,8,reported,O
772,9,140,B-CASUALTY
772,10,people,I-CASUALTY
772,11,displaced,I-CASUALTY
772,12,when,O
772,13,the,O
772,14,rail,B-INFRASTRUCTURE
772,15,bridge,I-INFRASTRUCTURE
772,16,failed,O
772,17,.,O
773,0,A,O
773,1,volcanic,B-DISASTER
773,2,eruption,I-DISASTER
773,3,in,O
773,4,Arequipa,B-LOCATION
773,5,ruptured,O
773,6,the,O
773,7,mountain,B-INFRASTRUCTURE
773,8,pass,I-INFRASTRUCTURE
773,9,",",O
773,10,and,O
773,11,coastal,B-CASUALTY
773,12,residents,I-CASUALTY
773,13,evacuated,I-CASUALTY
773,14,needed,O
773,15,mosquito,B-AID_RESOURCE
773,16,nets,I-AID_RESOURCE
773,17,.,O
774,0,Near,O
774,1,Mombasa,B-LOCATION
774,2,",",O
774,3,the,O
774,4,snow,B-DISASTER
774,5,squall,I-DISASTER
774,6,blocked,O
774,7,the,O
774,8,radio,B-INFRASTRUCTURE
774,9,repeater,I-INFRASTRUCTURE
774,10,and,O
774,11,left,O
774,12,port,B-CASUALTY
774,13,staff,I-CASUALTY
774,14,missing,I-CASUALTY
774,15,.,O
775,0,Blue,B-ORG
775,1,Shield,I-ORG
775,2,volunteers,I-ORG
775,3,mapped,O
775,4,supply,O
775,5,gaps,O
775,6,near,O
775,7,Nuku,B-LOCATION
775,8,',I-LOCATION
775,9,alofa,I-LOCATION
775,10,",",O
775,11,where,O
775,12,five,B-CASUALTY
775,13,workers,I-CASUALTY
775,14,trapped,I-CASUALTY
775,15,were,O
775,16,stranded,O
775,17,by,O
775,18,dam,B-DISASTER
775,19,burst,I-DISASTER
775,20,.,O
776,0,Search,O
776,1,crews,O
776,2,found,O
776,3,dozens,B-CASUALTY
776,4,of,I-CASUALTY
776,5,children,I-CASUALTY
776,6,missing,I-CASUALTY
776,7,under,O
776,8,the,O
776,9,collapsed,O
776,10,power,B-INFRASTRUCTURE
776,11,substation,I-INFRASTRUCTURE
776,12,in,O
776,13,La,B-LOCATION
776,14,Paz,I-LOCATION
776,15,.,O
777,0,A,O
777,1,cold,B-DISASTER
777,2,snap,I-DISASTER
777,3,in,O
777,4,Bergen,B-LOCATION
777,5,ruptured,O
777,6,the,O
777,7,community,B-INFRASTRUCTURE
777,8,well,I-INFRASTRUCTURE
777,9,",",O
777,10,and,O
777,11,eight,B-CASUALTY
777,12,firefighters,I-CASUALTY
777,13,treated,I-CASUALTY
777,14,needed,O
777,15,solar,B-AID_RESOURCE
777,16,lamps,I-AID_RESOURCE
777,17,.,O
778,0,A,O
778,1,monsoon,B-DISASTER
778,2,flood,I-DISASTER
778,3,above,O
778,4,Kampala,B-LOCATION
778,5,blocked,O
778,6,the,O
778,7,school,B-INFRASTRUCTURE
778,8,shelter,I-INFRASTRUCTURE
778,9,",",O
778,10,leaving,O
778,11,schoolchildren,B-CASUALTY
778,12,stranded,I-CASUALTY
778,13,.,O
779,0,Before,O
779,1,dawn,O
779,2,",",O
779,3,ice,B-DISASTER
779,4,jam,I-DISASTER
779,5,cut,O
779,6,power,O
779,7,in,O
779,8,Cebu,B-LOCATION
779,9,while,O
779,10,Humanity,B-ORG
779,11,First,I-ORG
779,12,requested,O
779,13,cash,B-AID_RESOURCE
779,14,vouchers,I-AID_RESOURCE
779,15,.,O
780,0,snow,B-DISASTER
780,1,squall,I-DISASTER
780,2,in,O
780,3,Dili,B-LOCATION
780,4,carried,O
780,5,away,O
780,6,the,O
780,7,radio,B-INFRASTRUCTURE
780,8,repeater,I-INFRASTRUCTURE
780,9,",",O
780,10,isolating,O
780,11,market,B-CASUALTY
780,12,vendors,I-CASUALTY
780,13,injured,I-CASUALTY
780,14,.,O
781,0,Search,O
781,1,crews,O
781,2,found,O
781,3,four,B-CASUALTY
781,4,passengers,I-CASUALTY
781,5,missing,I-CASUALTY
781,6,under,O
781,7,the,O
781,8,collapsed,O
781,9,reservoir,B-INFRASTRUCTURE
781,10,wall,I-INFRASTRUCTURE
781,11,in,O
781,12,Asmara,B-LOCATION
781,13,.,O
782,0,Global,B-ORG
782,1,Shelter,I-ORG
782,2,Cluster,I-ORG
782,3,warned,O
782,4,that,O
782,5,search,B-AID_RESOURCE
782,6,drones,I-AID_RESOURCE
782,7,would,O
782,8,run,O
782,9,out,O
782,10,in,O
782,11,Manta,B-LOCATION
782,12,if,O
782,13,the,O
782,14,coastal,B-INFRASTRUCTURE
782,15,pier,I-INFRASTRUCTURE
782,16,remained,O
782,17,broken,O
782,18,.,O
783,0,In,O
783,1,Cebu,B-LOCATION
783,2,",",O
783,3,Islamic,B-ORG
783,4,Relief,I-ORG
783,5,reported,O
783,6,elderly,B-CASUALTY
783,7,patients,I-CASUALTY
783,8,evacuated,I-CASUALTY
783,9,when,O
783,10,the,O
783,11,temporary,B-INFRASTRUCTURE
783,12,bridge,I-INFRASTRUCTURE
783,13,failed,O
783,14,.,O
784,0,Near,O
784,1,Reykjavik,B-LOCATION
784,2,",",O
784,3,the,O
784,4,torrential,B-DISASTER
784,5,rain,I-DISASTER
784,6,blocked,O
784,7,the,O
784,8,evacuation,B-INFRASTRUCTURE
784,9,road,I-INFRASTRUCTURE
784,10,and,O
784,11,left,O
784,12,schoolchildren,B-CASUALTY
784,13,stranded,I-CASUALTY
784,14,.,O
785,0,Crisis,B-ORG
785,1,Response,I-ORG
785,2,Unit,I-ORG
785,3,warned,O
785,4,that,O
785,5,mosquito,B-AID_RESOURCE
785,6,nets,I-AID_RESOURCE
785,7,would,O
785,8,run,O
785,9,out,O
785,10,in,O
785,11,Cebu,B-LOCATION
785,12,if,O
785,13,the,O
785,14,mountain,B-INFRASTRUCTURE
785,15,pass,I-INFRASTRUCTURE
785,16,remained,O
785,17,broken,O
785,18,.,O
786,0,Telecoms,B-ORG
786,1,Without,I-ORG
786,2,Borders,I-ORG
786,3,mapped,O
786,4,supply,O
786,5,gaps,O
786,6,near,O
786,7,Asmara,B-LOCATION
786,8,",",O
786,9,where,O
786,10,port,B-CASUALTY
786,11,staff,I-CASUALTY
786,12,missing,I-CASUALTY
786,13,were,O
786,14,stranded,O
786,15,by,O
786,16,urban,B-DISASTER
786,17,flash,I-DISASTER
786,18,flood,I-DISASTER
786,19,.,O
787,0,After,O
787,1,the,O
787,2,volcanic,B-DISASTER
787,3,eruption,I-DISASTER
787,4,",",O
787,5,Health,B-ORG
787,6,Bridge,I-ORG
787,7,opened,O
787,8,a,O
787,9,staging,O
787,10,area,O
787,11,beside,O
787,12,the,O
787,13,distribution,B-INFRASTRUCTURE
787,14,warehouse,I-INFRASTRUCTURE
787,15,for,O
787,16,two,B-CASUALTY
787,17,nurses,I-CASUALTY
787,18,injured,I-CASUALTY
787,19,.,O
788,0,A,O
788,1,damaged,O
788,2,mountain,B-INFRASTRUCTURE
788,3,pass,I-INFRASTRUCTURE
788,4,slowed,O
788,5,evacuation,O
788,6,from,O
788,7,La,B-LOCATION
788,8,Paz,I-LOCATION
788,9,;,O
788,10,Blue,B-ORG
788,11,Shield,I-ORG
788,12,volunteers,I-ORG
788,13,asked,O
788,14,for,O
788,15,trauma,B-AID_RESOURCE
788,16,bandages,I-AID_RESOURCE
788,17,.,O
789,0,The,O
789,1,evacuation,B-INFRASTRUCTURE
789,2,road,I-INFRASTRUCTURE
789,3,in,O
789,4,Kampala,B-LOCATION
789,5,stayed,O
789,6,closed,O
789,7,while,O
789,8,Islamic,B-ORG
789,9,Relief,I-ORG
789,10,moved,O
789,11,mobile,B-AID_RESOURCE
789,12,chargers,I-AID_RESOURCE
789,13,through,O
789,14,back,O
789,15,roads,O
789,16,.,O
790,0,glacier,B-DISASTER
790,1,flood,I-DISASTER
790,2,froze,O
790,3,the,O
790,4,community,B-INFRASTRUCTURE
790,5,well,I-INFRASTRUCTURE
790,6,near,O
790,7,Dakar,B-LOCATION
790,8,",",O
790,9,delaying,O
790,10,emergency,B-AID_RESOURCE
790,11,meals,I-AID_RESOURCE
790,12,from,O
790,13,Humanity,B-ORG
790,14,First,I-ORG
790,15,.,O
791,0,The,O
791,1,community,B-INFRASTRUCTURE
791,2,well,I-INFRASTRUCTURE
791,3,in,O
791,4,Bandar,B-LOCATION
791,5,Seri,I-LOCATION
791,6,Begawan,I-LOCATION
791,7,stayed,O
791,8,closed,O
791,9,while,O
791,10,Relief,B-ORG
791,11,International,I-ORG
791,12,moved,O
791,13,splints,B-AID_RESOURCE
791,14,through,O
791,15,back,O
791,16,roads,O
791,17,.,O
792,0,A,O
792,1,snow,B-DISASTER
792,2,squall,I-DISASTER
792,3,closed,O
792,4,the,O
792,5,distribution,B-INFRASTRUCTURE
792,6,warehouse,I-INFRASTRUCTURE
792,7,to,O
792,8,Antananarivo,B-LOCATION
792,9,",",O
792,10,stranding,O
792,11,Global,B-ORG
792,12,Shelter,I-ORG
792,13,Cluster,I-ORG
792,14,with,O
792,15,portable,B-AID_RESOURCE
792,16,radios,I-AID_RESOURCE
792,17,.,O
793,0,In,O
793,1,Bamako,B-LOCATION
793,2,",",O
793,3,a,O
793,4,urban,B-DISASTER
793,5,flash,I-DISASTER
793,6,flood,I-DISASTER
793,7,buried,O
793,8,the,O
793,9,temporary,B-INFRASTRUCTURE
793,10,bridge,I-INFRASTRUCTURE
793,11,where,O
793,12,coastal,B-CASUALTY
793,13,residents,I-CASUALTY
793,14,evacuated,I-CASUALTY
793,15,had,O
793,16,taken,O
793,17,shelter,O
793,18,.,O
794,0,RescueNet,B-ORG
794,1,moved,O
794,2,oxygen,B-AID_RESOURCE
794,3,tanks,I-AID_RESOURCE
794,4,to,O
794,5,Bukhara,B-LOCATION
794,6,after,O
794,7,the,O
794,8,ridge,B-DISASTER
794,9,collapse,I-DISASTER
794,10,damaged,O
794,11,the,O
794,12,ferry,B-INFRASTRUCTURE
794,13,dock,I-INFRASTRUCTURE
794,14,.,O
795,0,Near,O
795,1,Thimphu,B-LOCATION
795,2,",",O
795,3,the,O
795,4,ash,B-DISASTER
795,5,cloud,I-DISASTER
795,6,blocked,O
795,7,the,O
795,8,primary,B-INFRASTRUCTURE
795,9,clinic,I-INFRASTRUCTURE
795,10,and,O
795,11,left,O
795,12,market,B-CASUALTY
795,13,vendors,I-CASUALTY
795,14,injured,I-CASUALTY
795,15,.,O
796,0,Samaritan,B-ORG
796,1,Aviation,I-ORG
796,2,used,O
796,3,satellite,B-AID_RESOURCE
796,4,terminals,I-AID_RESOURCE
796,5,to,O
796,6,support,O
796,7,coastal,B-CASUALTY
796,8,residents,I-CASUALTY
796,9,evacuated,I-CASUALTY
796,10,after,O
796,11,the,O
796,12,monsoon,B-DISASTER
796,13,flood,I-DISASTER
796,14,isolated,O
796,15,Kampala,B-LOCATION
796,16,.,O
797,0,earth,B-DISASTER
797,1,tremor,I-DISASTER
797,2,in,O
797,3,Antananarivo,B-LOCATION
797,4,carried,O
797,5,away,O
797,6,the,O
797,7,ferry,B-INFRASTRUCTURE
797,8,dock,I-INFRASTRUCTURE
797,9,",",O
797,10,isolating,O
797,11,five,B-CASUALTY
797,12,workers,I-CASUALTY
797,13,trapped,I-CASUALTY
797,14,.,O
798,0,Search,O
798,1,crews,O
798,2,found,O
798,3,elderly,B-CASUALTY
798,4,patients,I-CASUALTY
798,5,evacuated,I-CASUALTY
798,6,under,O
798,7,the,O
798,8,collapsed,O
798,9,primary,B-INFRASTRUCTURE
798,10,clinic,I-INFRASTRUCTURE
798,11,in,O
798,12,Dakar,B-LOCATION
798,13,.,O
799,0,In,O
799,1,Bamako,B-LOCATION
799,2,",",O
799,3,Local,B-ORG
799,4,Red,I-ORG
799,5,Crescent,I-ORG
799,6,opened,O
799,7,a,O
799,8,field,O
799,9,post,O
799,10,for,O
799,11,pregnant,B-CASUALTY
799,12,patients,I-CASUALTY
799,13,relocated,I-CASUALTY
799,14,after,O
799,15,debris,B-DISASTER
799,16,flow,I-DISASTER
799,17,.,O
800,0,A,O
800,1,debris,B-DISASTER
800,2,flow,I-DISASTER
800,3,above,O
800,4,Kigali,B-LOCATION
800,5,blocked,O
800,6,the,O
800,7,coastal,B-INFRASTRUCTURE
800,8,pier,I-INFRASTRUCTURE
800,9,",",O
800,10,leaving,O
800,11,port,B-CASUALTY
800,12,staff,I-CASUALTY
800,13,missing,I-CASUALTY
800,14,.,O
801,0,CARE,B-ORG
801,1,teams,I-ORG
801,2,warned,O
801,3,that,O
801,4,search,B-AID_RESOURCE
801,5,drones,I-AID_RESOURCE
801,6,would,O
801,7,run,O
801,8,out,O
801,9,in,O
801,10,Kathmandu,B-LOCATION
801,11,if,O
801,12,the,O
801,13,hospital,B-INFRASTRUCTURE
801,14,generator,I-INFRASTRUCTURE
801,15,remained,O
801,16,broken,O
801,17,.,O
802,0,Near,O
802,1,Cebu,B-LOCATION
802,2,",",O
802,3,the,O
802,4,ash,B-DISASTER
802,5,cloud,I-DISASTER
802,6,swept,O
802,7,through,O
802,8,the,O
802,9,water,B-INFRASTRUCTURE
802,10,intake,I-INFRASTRUCTURE
802,11,and,O
802,12,left,O
802,13,dozens,B-CASUALTY
802,14,of,I-CASUALTY
802,15,children,I-CASUALTY
802,16,missing,I-CASUALTY
802,17,.,O
803,0,Search,O
803,1,crews,O
803,2,found,O
803,3,port,B-CASUALTY
803,4,staff,I-CASUALTY
803,5,missing,I-CASUALTY
803,6,under,O
803,7,the,O
803,8,collapsed,O
803,9,fiber,B-INFRASTRUCTURE
803,10,line,I-INFRASTRUCTURE
803,11,in,O
803,12,Nuku,B-LOCATION
803,13,',I-LOCATION
803,14,alofa,I-LOCATION
803,15,.,O
804,0,The,O
804,1,bus,B-INFRASTRUCTURE
804,2,terminal,I-INFRASTRUCTURE
804,3,in,O
804,4,Paramaribo,B-LOCATION
804,5,stayed,O
804,6,closed,O
804,7,while,O
804,8,Health,B-ORG
804,9,Bridge,I-ORG
804,10,moved,O
804,11,search,B-AID_RESOURCE
804,12,drones,I-AID_RESOURCE
804,13,through,O
804,14,back,O
804,15,roads,O
804,16,.,O
805,0,Typhoon,B-DISASTER
805,1,Kaito,I-DISASTER
805,2,froze,O
805,3,the,O
805,4,mobile,B-INFRASTRUCTURE
805,5,tower,I-INFRASTRUCTURE
805,6,near,O
805,7,Rabat,B-LOCATION
805,8,",",O
805,9,delaying,O
805,10,water,B-AID_RESOURCE
805,11,filters,I-AID_RESOURCE
805,12,from,O
805,13,Telecoms,B-ORG
805,14,Without,I-ORG
805,15,Borders,I-ORG
805,16,.,O
806,0,Health,B-ORG
806,1,Bridge,I-ORG
806,2,moved,O
806,3,diesel,B-AID_RESOURCE
806,4,drums,I-AID_RESOURCE
806,5,to,O
806,6,Bergen,B-LOCATION
806,7,after,O
806,8,the,O
806,9,urban,B-DISASTER
806,10,flash,I-DISASTER
806,11,flood,I-DISASTER
806,12,damaged,O
806,13,the,O
806,14,rail,B-INFRASTRUCTURE
806,15,bridge,I-INFRASTRUCTURE
806,16,.,O
807,0,Near,O
807,1,Kigali,B-LOCATION
807,2,",",O
807,3,the,O
807,4,heatwave,B-DISASTER
807,5,swept,O
807,6,through,O
807,7,the,O
807,8,airport,B-INFRASTRUCTURE
807,9,runway,I-INFRASTRUCTURE
807,10,and,O
807,11,left,O
807,12,families,B-CASUALTY
807,13,cut,I-CASUALTY
807,14,off,I-CASUALTY
807,15,.,O
808,0,A,O
808,1,damaged,O
808,2,bus,B-INFRASTRUCTURE
808,3,terminal,I-INFRASTRUCTURE
808,4,slowed,O
808,5,evacuation,O
808,6,from,O
808,7,Anchorage,B-LOCATION
808,8,;,O
808,9,Emergency,B-ORG
808,10,Logistics,I-ORG
808,11,Hub,I-ORG
808,12,asked,O
808,13,for,O
808,14,portable,B-AID_RESOURCE
808,15,radios,I-AID_RESOURCE
808,16,.,O
809,0,CARE,B-ORG
809,1,teams,I-ORG
809,2,delivered,O
809,3,water,B-AID_RESOURCE
809,4,filters,I-AID_RESOURCE
809,5,to,O
809,6,Valparaiso,B-LOCATION
809,7,after,O
809,8,rainwater,O
809,9,contaminated,O
809,10,the,O
809,11,grain,B-INFRASTRUCTURE
809,12,silo,I-INFRASTRUCTURE
809,13,.,O
810,0,A,O
810,1,heatwave,B-DISASTER
810,2,closed,O
810,3,the,O
810,4,water,B-INFRASTRUCTURE
810,5,intake,I-INFRASTRUCTURE
810,6,to,O
810,7,Luanda,B-LOCATION
810,8,",",O
810,9,stranding,O
810,10,RescueNet,B-ORG
810,11,with,O
810,12,portable,B-AID_RESOURCE
810,13,radios,I-AID_RESOURCE
810,14,.,O
811,0,A,O
811,1,storm,B-DISASTER
811,2,cells,I-DISASTER
811,3,closed,O
811,4,the,O
811,5,bus,B-INFRASTRUCTURE
811,6,terminal,I-INFRASTRUCTURE
811,7,to,O
811,8,Paramaribo,B-LOCATION
811,9,",",O
811,10,stranding,O
811,11,Community,B-ORG
811,12,rescue,I-ORG
811,13,brigade,I-ORG
811,14,with,O
811,15,emergency,B-AID_RESOURCE
811,16,meals,I-AID_RESOURCE
811,17,.,O
812,0,Telecoms,B-ORG
812,1,Without,I-ORG
812,2,Borders,I-ORG
812,3,said,O
812,4,emergency,O
812,5,vehicles,O
812,6,could,O
812,7,not,O
812,8,reach,O
812,9,Luanda,B-LOCATION
812,10,after,O
812,11,the,O
812,12,ice,B-DISASTER
812,13,jam,I-DISASTER
812,14,damaged,O
812,15,the,O
812,16,sewage,B-INFRASTRUCTURE
812,17,pump,I-INFRASTRUCTURE
812,18,.,O
813,0,In,O
813,1,Luanda,B-LOCATION
813,2,",",O
813,3,Community,B-ORG
813,4,rescue,I-ORG
813,5,brigade,I-ORG
813,6,opened,O
813,7,a,O
813,8,field,O
813,9,post,O
813,10,for,O
813,11,market,B-CASUALTY
813,12,vendors,I-CASUALTY
813,13,injured,I-CASUALTY
813,14,after,O
813,15,ash,B-DISASTER
813,16,cloud,I-DISASTER
813,17,.,O
814,0,Crisis,B-ORG
814,1,Response,I-ORG
814,2,Unit,I-ORG
814,3,reported,O
814,4,three,B-CASUALTY
814,5,drivers,I-CASUALTY
814,6,rescued,I-CASUALTY
814,7,when,O
814,8,the,O
814,9,cold,B-DISASTER
814,10,snap,I-DISASTER
814,11,hit,O
814,12,the,O
814,13,bus,B-INFRASTRUCTURE
814,14,terminal,I-INFRASTRUCTURE
814,15,outside,O
814,16,Zanzibar,B-LOCATION
814,17,.,O
815,0,In,O
815,1,Nuku,B-LOCATION
815,2,',I-LOCATION
815,3,alofa,I-LOCATION
815,4,",",O
815,5,a,O
815,6,Typhoon,B-DISASTER
815,7,Kaito,I-DISASTER
815,8,buried,O
815,9,the,O
815,10,community,B-INFRASTRUCTURE
815,11,well,I-INFRASTRUCTURE
815,12,where,O
815,13,dozens,B-CASUALTY
815,14,of,I-CASUALTY
815,15,children,I-CASUALTY
815,16,missing,I-CASUALTY
815,17,had,O
815,18,taken,O
815,19,shelter,O
815,20,.,O
816,0,RescueNet,B-ORG
816,1,mapped,O
816,2,supply,O
816,3,gaps,O
816,4,near,O
816,5,Dili,B-LOCATION
816,6,",",O
816,7,where,O
816,8,four,B-CASUALTY
816,9,passengers,I-CASUALTY
816,10,missing,I-CASUALTY
816,11,were,O
816,12,stranded,O
816,13,by,O
816,14,cold,B-DISASTER
816,15,snap,I-DISASTER
816,16,.,O
817,0,In,O
817,1,Zanzibar,B-LOCATION
817,2,",",O
817,3,CARE,B-ORG
817,4,teams,I-ORG
817,5,opened,O
817,6,a,O
817,7,field,O
817,8,post,O
817,9,for,O
817,10,elderly,B-CASUALTY
817,11,patients,I-CASUALTY
817,12,evacuated,I-CASUALTY
817,13,after,O
817,14,torrential,B-DISASTER
817,15,rain,I-DISASTER
817,16,.,O
818,0,Search,O
818,1,crews,O
818,2,found,O
818,3,families,B-CASUALTY
818,4,cut,I-CASUALTY
818,5,off,I-CASUALTY
818,6,under,O
818,7,the,O
818,8,collapsed,O
818,9,temporary,B-INFRASTRUCTURE
818,10,bridge,I-INFRASTRUCTURE
818,11,in,O
818,12,Arequipa,B-LOCATION
818,13,.,O
819,0,A,O
819,1,chemical,B-DISASTER
819,2,spill,I-DISASTER
819,3,closed,O
819,4,the,O
819,5,mountain,B-INFRASTRUCTURE
819,6,pass,I-INFRASTRUCTURE
819,7,to,O
819,8,Manta,B-LOCATION
819,9,",",O
819,10,stranding,O
819,11,Blue,B-ORG
819,12,Shield,I-ORG
819,13,volunteers,I-ORG
819,14,with,O
819,15,water,B-AID_RESOURCE
819,16,filters,I-AID_RESOURCE
819,17,.,O
820,0,A,O
820,1,ice,B-DISASTER
820,2,jam,I-DISASTER
820,3,in,O
820,4,Reykjavik,B-LOCATION
820,5,ruptured,O
820,6,the,O
820,7,distribution,B-INFRASTRUCTURE
820,8,warehouse,I-INFRASTRUCTURE
820,9,",",O
820,10,and,O
820,11,port,B-CASUALTY
820,12,staff,I-CASUALTY
820,13,missing,I-CASUALTY
820,14,needed,O
820,15,tarpaulin,B-AID_RESOURCE
820,16,rolls,I-AID_RESOURCE
820,17,.,O
821,0,Search,O
821,1,crews,O
821,2,found,O
821,3,17,B-CASUALTY
821,4,residents,I-CASUALTY
821,5,injured,I-CASUALTY
821,6,under,O
821,7,the,O
821,8,collapsed,O
821,9,market,B-INFRASTRUCTURE
821,10,hall,I-INFRASTRUCTURE
821,11,in,O
821,12,Paramaribo,B-LOCATION
821,13,.,O
822,0,river,B-DISASTER
822,1,overflow,I-DISASTER
822,2,pushed,O
822,3,water,O
822,4,into,O
822,5,Dili,B-LOCATION
822,6,",",O
822,7,knocking,O
822,8,out,O
822,9,the,O
822,10,radio,B-INFRASTRUCTURE
822,11,repeater,I-INFRASTRUCTURE
822,12,.,O
823,0,Crisis,B-ORG
823,1,Response,I-ORG
823,2,Unit,I-ORG
823,3,warned,O
823,4,that,O
823,5,oxygen,B-AID_RESOURCE
823,6,tanks,I-AID_RESOURCE
823,7,would,O
823,8,run,O
823,9,out,O
823,10,in,O
823,11,La,B-LOCATION
823,12,Paz,I-LOCATION
823,13,if,O
823,14,the,O
823,15,drainage,B-INFRASTRUCTURE
823,16,canal,I-INFRASTRUCTURE
823,17,remained,O
823,18,broken,O
823,19,.,O
824,0,Food,B-ORG
824,1,for,I-ORG
824,2,the,I-ORG
824,3,Hungry,I-ORG
824,4,warned,O
824,5,that,O
824,6,portable,B-AID_RESOURCE
824,7,radios,I-AID_RESOURCE
824,8,were,O
824,9,running,O
824,10,low,O
824,11,in,O
824,12,Kigali,B-LOCATION
824,13,after,O
824,14,the,O
824,15,hospital,B-INFRASTRUCTURE
824,16,generator,I-INFRASTRUCTURE
824,17,overflowed,O
824,18,.,O
825,0,The,O
825,1,rockfall,B-DISASTER
825,2,cut,O
825,3,access,O
825,4,to,O
825,5,the,O
825,6,community,B-INFRASTRUCTURE
825,7,well,I-INFRASTRUCTURE
825,8,",",O
825,9,so,O
825,10,Crisis,B-ORG
825,11,Response,I-ORG
825,12,Unit,I-ORG
825,13,routed,O
825,14,diesel,B-AID_RESOURCE
825,15,drums,I-AID_RESOURCE
825,16,toward,O
825,17,Kigali,B-LOCATION
825,18,.,O
826,0,Local,O
826,1,officials,O
826,2,in,O
826,3,Zanzibar,B-LOCATION
826,4,said,O
826,5,the,O
826,6,rockfall,B-DISASTER
826,7,forced,O
826,8,five,B-CASUALTY
826,9,workers,I-CASUALTY
826,10,trapped,I-CASUALTY
826,11,from,O
826,12,homes,O
826,13,near,O
826,14,the,O
826,15,primary,B-INFRASTRUCTURE
826,16,clinic,I-INFRASTRUCTURE
826,17,.,O
827,0,Emergency,B-ORG
827,1,Logistics,I-ORG
827,2,Hub,I-ORG
827,3,warned,O
827,4,that,O
827,5,water,B-AID_RESOURCE
827,6,bladders,I-AID_RESOURCE
827,7,would,O
827,8,run,O
827,9,out,O
827,10,in,O
827,11,Nuku,B-LOCATION
827,12,',I-LOCATION
827,13,alofa,I-LOCATION
827,14,if,O
827,15,the,O
827,16,mobile,B-INFRASTRUCTURE
827,17,tower,I-INFRASTRUCTURE
827,18,remained,O
827,19,broken,O
827,20,.,O
828,0,In,O
828,1,Kigali,B-LOCATION
828,2,",",O
828,3,a,O
828,4,Typhoon,B-DISASTER
828,5,Kaito,I-DISASTER
828,6,buried,O
828,7,the,O
828,8,coastal,B-INFRASTRUCTURE
828,9,pier,I-INFRASTRUCTURE
828,10,where,O
828,11,schoolchildren,B-CASUALTY
828,12,stranded,I-CASUALTY
828,13,had,O
828,14,taken,O
828,15,shelter,O
828,16,.,O
829,0,17,B-CASUALTY
829,1,residents,I-CASUALTY
829,2,injured,I-CASUALTY
829,3,were,O
829,4,found,O
829,5,near,O
829,6,Kathmandu,B-LOCATION
829,7,after,O
829,8,the,O
829,9,peat,B-DISASTER
829,10,fire,I-DISASTER
829,11,swept,O
829,12,across,O
829,13,the,O
829,14,radio,B-INFRASTRUCTURE
829,15,repeater,I-INFRASTRUCTURE
829,16,.,O
830,0,In,O
830,1,Port,B-LOCATION
830,2,Vila,I-LOCATION
830,3,",",O
830,4,Emergency,B-ORG
830,5,Logistics,I-ORG
830,6,Hub,I-ORG
830,7,reported,O
830,8,eight,B-CASUALTY
830,9,firefighters,I-CASUALTY
830,10,treated,I-CASUALTY
830,11,when,O
830,12,the,O
830,13,bus,B-INFRASTRUCTURE
830,14,terminal,I-INFRASTRUCTURE
830,15,failed,O
830,16,.,O
831,0,heatwave,B-DISASTER
831,1,pushed,O
831,2,water,O
831,3,into,O
831,4,Bamako,B-LOCATION
831,5,",",O
831,6,knocking,O
831,7,out,O
831,8,the,O
